NEG_01_NEG,NEG_02_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_02_HBD,NEG_03_HBD,NEG_04_HBD,NEG_05_HBD,NEG_06_HBD,NEG_07_HBD,NEG_03_HBA,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_06_POS,POS_07_POS,POS_02_HBD,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_03_HBD,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_02_ARC,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Activity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3824,1.2875,-2.5053,1.7346,-2.7175,2.3947,-3.0479,3.1045,-0.7265,1.0532,-1.4538,1.5512,-2.1816,2.2759,-2.9095,3.0224,-0.5962,0.9474,-1.3195,1.6671,-2.0457,2.4118,-2.7729,3.1607,5.515,9.23,8,1,0,218.34,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5456,1.3431,-1.8852,2.1476,-2.6133,3.0517,-3.4948,3.9771,-0.8964,1.1767,-1.798,1.9439,-2.7012,2.867,-3.605,3.8031,-0.8135,1.2112,-1.6016,2.1427,-2.4888,3.0799,-3.3873,4.0191,3.948,57.53,0,3,2,262.264,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2827,1.0899,-1.8387,1.5993,-2.4372,2.3645,-3.0888,3.1411,-0.7633,1.4922,-1.5275,2.1214,-2.2921,2.7706,-3.0568,3.4376,-0.9053,1.097,-1.4515,1.8714,-2.0715,2.6487,-2.7874,3.4275,0.938,27.96,2,3,0,161.208,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6991,1.9712,-1.9483,2.5032,-2.6516,3.2181,-3.4288,4.007,-0.5238,1.4326,-1.3235,2.2534,-2.1599,3.1086,-3.0059,3.9732,-1.0376,0.889,-1.8476,1.712,-2.6867,2.5686,-3.5339,3.4342,-3.294,143.72,2,6,4,244.207,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3115,1.245,-1.9843,1.8284,-2.7431,2.5586,-3.5315,3.3376,-0.553,1.3621,-1.3198,2.1236,-2.1221,2.9271,-2.9349,3.7425,-1.0352,1.0031,-1.8003,1.6494,-2.6033,2.4472,-3.4167,3.2616,1.358,23.79,0,1,0,198.845,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5184,1.4787,-2.0209,2.1933,-2.6626,3.0372,-3.3622,3.9234,-0.7794,1.5321,-1.5702,2.3053,-2.3658,3.1872,-3.1642,4.0962,-0.6046,1.4985,-1.3413,2.3043,-2.1253,3.2015,-2.9214,4.1166,5.896,62.61,2,3,0,279.708,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9313,1.1824,-1.8522,2.0861,-2.7994,3.0572,-3.7487,4.0383,-0.9482,1.5204,-1.8983,2.1991,-2.8492,3.0381,-3.8005,3.9963,-0.7413,1.4374,-1.6476,2.2668,-2.592,3.2469,-3.5409,4.2317,5.047,43.09,1,4,1,262.268,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9269,1.2393,-1.5085,2.0014,-2.234,2.8064,-3.0179,3.6234,-0.7699,1.52,-1.5594,2.1836,-2.3563,2.8933,-3.1572,3.6465,-0.6437,1.434,-1.3906,2.0499,-2.1841,2.8274,-2.9864,3.6392,3.984,17.07,1,3,0,192.001,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1492,1.7903,-2.3143,2.3289,-2.8409,3.2287,-3.7897,4.1991,-0.9586,1.5211,-1.9186,2.2096,-2.8793,3.0943,-3.8402,4.0806,-0.8195,1.4376,-1.6628,2.3066,-2.615,3.3092,-3.573,4.3151,6.948,69.67,5,7,0,413.385,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7467,1.4429,-1.8914,2.0413,-2.401,2.7543,-3.1146,3.5259,-0.7719,1.1788,-1.5504,1.8178,-2.3318,2.5882,-3.1148,3.3934,-0.8407,1.1179,-1.5044,1.9224,-2.2255,2.7349,-2.9779,3.5517,3.05,29.6,3,2,0,224.259,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9281,1.2182,-1.509,2.0211,-2.2333,2.8488,-3.0257,3.6827,-0.7772,1.5198,-1.5783,2.1829,-2.3873,2.8955,-3.2002,3.6585,-0.6412,1.4339,-1.3984,2.0605,-2.204,2.8582,-3.0178,3.6854,4.606,17.07,1,3,0,226.446,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4731,1.4375,-1.7952,1.9842,-2.4135,2.7868,-3.2157,3.6346,-0.8098,1.2152,-1.6233,1.8484,-2.4379,2.6708,-3.2531,3.5358,-0.8343,1.1387,-1.4915,2.0018,-2.2399,2.8717,-3.0398,3.744,2.754,49.33,2,3,2,239.274,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,1.2864,-2.5266,1.9663,-2.7629,2.8299,-3.226,3.71,-0.7874,1.3024,-1.5832,2.0692,-2.3823,2.919,-3.1829,3.7941,-0.6155,1.1821,-1.3761,2.068,-2.163,2.9615,-2.956,3.8572,6.925,37.91,4,1,0,326.399,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2144,1.4341,-1.7577,2.0317,-2.4873,2.8168,-3.2783,3.6489,-0.7826,1.3424,-1.5857,2.0853,-2.3999,2.8905,-3.2205,3.72,-0.7647,2.2804,-1.5366,2.7807,-2.3403,3.426,-3.1543,4.1484,4.07,58.86,2,4,0,174.159,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2109,1.0858,-1.8049,1.9169,-2.5377,2.8096,-3.327,3.71,-0.8128,1.5141,-1.6321,2.214,-2.455,3.0167,-3.28,3.8783,-0.8096,1.1545,-1.5001,2.049,-2.2862,2.9525,-3.1017,3.8588,1.219,54.59,3,3,1,190.202,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4441,1.5385,-1.7636,2.1149,-2.3114,2.8923,-3.0514,3.7111,-0.7627,1.5215,-1.5377,2.1939,-2.3168,2.9256,-3.0978,3.7095,-0.8365,1.4372,-1.513,2.0365,-2.241,2.803,-2.9947,3.6229,3.649,74.41,4,5,1,327.159,0,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0619,0.9101,-1.6058,1.667,-2.3027,2.4429,-3.0504,3.2235,-0.7546,1.4948,-1.5161,2.1105,-2.2805,2.7521,-3.0465,3.4309,-0.8263,1.0507,-1.4783,1.8106,-2.1942,2.5834,-2.94,3.3614,0.864,32.67,2,3,0,136.154,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4009,1.1778,-1.9507,2.0378,-2.7527,2.9706,-3.6245,3.9104,-0.8683,1.5361,-1.7629,2.3615,-2.665,3.2093,-3.5702,4.077,-1.0767,1.1623,-1.8928,2.0851,-2.7199,3.0229,-3.5512,3.9657,2.938,79.47,4,4,2,363.442,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4549,1.5667,-1.583,2.2996,-2.2091,3.0935,-2.9631,3.9088,-0.7695,1.5296,-1.5608,2.2136,-2.362,2.9524,-3.1687,3.7325,-0.7782,1.4417,-1.5507,2.0563,-2.3493,2.8172,-3.1568,3.6245,3.481,54.37,2,7,1,184.107,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6381,1.3799,-2.0823,2.186,-2.7727,3.1042,-3.6117,4.0421,-0.8369,1.363,-1.7185,2.2153,-2.6129,3.1422,-3.5123,4.0884,-0.9384,1.3282,-1.759,2.1915,-2.6377,3.1258,-3.531,4.0754,2.459,69.62,0,1,1,227.271,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7962,1.0828,-1.5017,1.902,-2.3024,2.7347,-3.1161,3.5715,-0.796,1.0559,-1.6105,1.7743,-2.4292,2.5988,-3.2494,3.4339,-0.779,1.036,-1.5567,1.8492,-2.3648,2.6798,-3.1802,3.5155,2.52,102.64,2,2,2,214.359,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4661,1.3094,-1.9008,2.0828,-2.8547,3.0469,-3.8099,4.0363,-0.9561,1.0405,-1.9126,2.0016,-2.8691,2.9993,-3.8257,3.9977,-0.6796,1.3025,-1.6178,2.2997,-2.5722,3.2977,-3.528,4.2961,6.68,20.23,0,1,1,294.353,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.569,1.2076,-1.8945,1.8199,-2.388,2.5063,-2.992,3.2154,-0.6488,1.1728,-1.3458,1.7701,-2.0581,2.4599,-2.7768,3.1751,-0.8191,1.0141,-1.4836,1.6303,-2.186,2.3331,-2.9005,3.0534,1.153,17.07,1,1,0,148.987,0,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1565,0.9063,-1.3892,1.3,-1.7286,1.7389,-2.1272,2.1994,-0.3381,1.0567,-0.7637,1.4327,-1.2174,1.8833,-1.6824,2.3579,-0.7109,0.3599,-1.1283,0.8546,-1.5985,1.3513,-2.0755,1.8487,-2.114,76.1,7,4,4,146.238,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.626,1.0637,-1.9317,1.6454,-2.4695,2.4293,-3.1823,3.2209,-0.7707,1.1169,-1.5473,1.7,-2.326,2.4587,-3.1057,3.2449,-0.655,1.0864,-1.3499,1.8605,-2.1202,2.6515,-2.8966,3.4458,1.578,23.47,3,2,1,165.236,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3805,1.5881,-2.5041,2.33,-2.7357,3.2073,-3.404,4.1358,-0.8305,1.2807,-1.6878,2.1401,-2.5543,3.08,-3.425,4.0359,-0.9006,1.2146,-1.7011,2.1603,-2.5521,3.1187,-3.4166,4.0813,1.424,84.94,1,3,0,279.255,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4009,1.1068,-1.9509,2.0046,-2.7515,2.924,-3.6208,3.8502,-0.8663,1.2219,-1.7576,2.0229,-2.6561,2.9282,-3.5577,3.8515,-0.9143,0.9711,-1.8059,1.8988,-2.7077,2.8313,-3.6118,3.765,-0.023,64.4,0,3,2,209.252,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9304,1.136,-1.7425,1.947,-2.6141,2.8327,-3.4889,3.7349,-0.8731,1.5199,-1.7486,2.1866,-2.6253,2.9295,-3.5028,3.7681,-0.6657,1.4346,-1.4994,2.1378,-2.37,3.0342,-3.2457,3.9431,4.119,17.07,1,3,0,199.209,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2911,1.7712,-2.4159,2.3564,-2.6835,3.2453,-3.3079,4.1547,-0.8479,1.2147,-1.7135,2.0043,-2.5845,2.906,-3.4577,3.826,-1.0101,1.1093,-1.6878,2.0123,-2.5376,2.9324,-3.4047,3.8577,0.192,166.22,2,11,5,541.553,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9286,1.1468,-1.56,1.8929,-2.3541,2.7032,-3.1564,3.5328,-0.798,1.5198,-1.6001,2.1811,-2.4043,2.8859,-3.2097,3.6374,-0.6929,1.4336,-1.4127,2.0459,-2.2031,2.8365,-3.0053,3.6665,4.557,43.09,3,4,1,240.262,1,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2501,2.0252,-2.3741,2.5882,-2.6153,3.2478,-3,3.9501,-0.5819,1.243,-1.2316,1.9088,-1.9134,2.6445,-2.6081,3.3996,-1.0769,0.7943,-1.7327,1.3762,-2.4253,2.1134,-3.1269,2.8727,-0.437,102.15,5,6,2,231.248,0,0,mutagen
